tollbooth_id|name|coords|status|strech_id|state|type|lineas|descr|highway||||||
414|bosque real|19.41750749485733, -99.2984362230002|open||edomx|entronque|1|ticket|||||||
414|bosque real|19.41755054810596, -99.29853010314712|open|993|edomx|entronque|1||||||||
414|bosque real|19.41755054810596, -99.29853010314712|open|1000|edomx|entronque|1||||||||
414|bosque real|19.419196259226354, -99.30029956236906|open||edomx|entronque|3|ticket|||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1004|edomx|entronque|3||||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1011|edomx|entronque|3||||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1010|edomx|entronque|3||||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1009|edomx|entronque|3||||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1008|edomx|entronque|3||||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1007|edomx|entronque|3||||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1006|edomx|entronque|3||||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1005|edomx|entronque|3||||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1003|edomx|entronque|3||||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1002|edomx|entronque|3||||||||
412|huixquilucan|19.414450909270638, -99.29973914686396|open|1001|edomx|entronque|3||||||||
412|huixquilucan|19.414521094199586, -99.29971875437207|open||edomx|entronque|1|ticket|||||||
411|interlomas|19.39486772619549, -99.2955139235045|open||edomx|entronque|3|ticket|||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1020|edomx|entronque|5||||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1023|edomx|entronque|5||||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1021|edomx|entronque|5||||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1019|edomx|entronque|5||||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1018|edomx|entronque|5||||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1017|edomx|entronque|5||||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1016|edomx|entronque|5||||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1015|edomx|entronque|5||||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1014|edomx|entronque|5||||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1013|edomx|entronque|5||||||||
411|interlomas|19.395526879921135, -99.29439976503576|open|1012|edomx|entronque|5||||||||
411|interlomas|19.395714178712442, -99.29593231760975|open||edomx|entronque|6|ticket|||||||
410|la venta|19.352279438015987, -99.30570186341765|open||cdmx|entronque|2|ticket|||||||
410|la venta|19.348949338795048, -99.30651434264244|open||cdmx|troncal|3|ticket|||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1024|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1025|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1026|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1027|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1028|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1029|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1030|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1031|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1032|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1033|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1034|cdmx|troncal|7||||||||
410|la venta|19.348997393456543, -99.30677634874822|open|1035|cdmx|troncal|7||||||||
406|la peñita|21.06645121586375, -105.21839962481694|open||nayarit|troncal|5|ticket|200D||||||
406|la peñita|21.066380527794095, -105.21815510207925|open|1045|nayarit|troncal|5||||||||
406|la peñita|21.066380527794095, -105.21815510207925|open|1046|nayarit|troncal|5||||||||
406|la peñita|21.066380527794095, -105.21815510207925|open|1051|nayarit|troncal|5||||||||
406|la peñita|21.066380527794095, -105.21815510207925|open|1052|nayarit|troncal|5||||||||
406|la peñita|21.066380527794095, -105.21815510207925|open|1054|nayarit|troncal|5||||||||
406|la peñita|21.066380527794095, -105.21815510207925|open|1055|nayarit|troncal|5||||||||
406|la peñita|21.066380527794095, -105.21815510207925|open|1053|nayarit|troncal|5||||||||
406|la peñita|21.066380527794095, -105.21815510207925|open|1043|nayarit|troncal|5||||||||
|||not_found|1044|||||||||||
520|bucerías|20.781377189694368, -105.37003915432705|open|1038|nayarit|entronque|4||200D||||||
520|bucerías|20.781377189694368, -105.37003915432705|open|1039|nayarit|entronque|4||||||||
520|bucerías|20.781377189694368, -105.37003915432705|open|1048|nayarit|entronque|4||||||||
520|bucerías|20.781377189694368, -105.37003915432705|open|1050|nayarit|entronque|4||||||||
521|bucerías|20.775117198232252, -105.37415610757168|open||nayarit|troncal|4|ticket|200D||||||
468|vallarta|20.77971302057725, -105.25337633872913|open|1036|nayarit|troncal|||200D||||||
468|vallarta|20.77971302057725, -105.25337633872913|open|1037|nayarit|troncal|4||||||||
468|vallarta|20.77971302057725, -105.25337633872913|open|1057|nayarit|troncal|4||||||||
468|vallarta|20.77971302057725, -105.25337633872913|open|1049|nayarit|troncal|4||||||||
468|vallarta|20.77988393344246, -105.2533948505392|open||nayarit|troncal|4|ticket|||||||
469|florida|20.97450191457007, -105.30478918116872|open||nayarit|troncal|2|ticket|200D||||||
469|florida|20.97450191457007, -105.30478918116872|open|1047|nayarit|troncal|2||||||||
469|florida|20.97450191457007, -105.30478918116872|open|1040|nayarit|troncal|2||||||||
469|florida|20.97450191457007, -105.30478918116872|open|1042|nayarit|troncal|2||||||||
469|florida|20.97450191457007, -105.30478918116872|open|1056|nayarit|troncal|2||||||||
469|florida|20.97450191457007, -105.30478918116872|open|1041|nayarit|troncal|2||||||||
510|valtierrilla|20.542623551986697, -101.1376621451533|open|1074|guanajuato|troncal|3||43D||||||
510|valtierrilla|20.542661226747935, -101.13783648873725|open||guanajuato|troncal|3|ticket|||||||
511|valtierrilla|20.553036693675594, -101.1362639728372|open|1078|guanajuato|entronque|1||43D||||||
511|valtierrilla|20.5531213978598, -101.13645006682059|open|1078|guanajuato|entronque|1||43D||||||
511|valtierrilla|20.547569480959563, -101.13808410191231|open|1078|guanajuato|entronque|1||43D||||||
511|valtierrilla|20.546711885282516, -101.13622407054841|open|1078|guanajuato|entronque|1||43D||||||
512|valle de santiago|20.373192668487974, -101.14924187957652|open|1070|guanajuato|entronque|1||43D||||||
512|valle de santiago|20.373174644383543, -101.14929508513839|open||guanajuato|entronque|1|ticket|||||||
512|valle de santiago|20.37263817616715, -101.1473961866257|open||guanajuato|entronque|1|ticket|43D||||||
512|valle de santiago|20.37259958198768, -101.14735189189688|open|1073|guanajuato|entronque|1||||||||
513|uriangato|20.182989155431855, -101.15721241194348|open||guanajuato|entronque|2|ticket|||||||
513|uriangato|20.182879939023824, -101.15719125530893|open|1067|guanajuato|entronque|2||43D||||||
513|uriangato|20.182879939023824, -101.15719125530893|open|1066|guanajuato|entronque|2||||||||
513|uriangato|20.182879939023824, -101.15719125530893|open|1068|guanajuato|entronque|2||||||||
513|uriangato|20.182879939023824, -101.15719125530893|open|1069|guanajuato|entronque|2||||||||
514|Cinta-copandaro|20.07623430404068, -101.13573432315223|open||guanajuato|entronque|1|ticket|43D||||||
515|la cinta|20.073494264635123, -101.13658810157885|open||guanajuato|troncal|3|ticket|43D||||||
515|la cinta|20.073494264566335, -101.13678027450858|open|1059|guanajuato|troncal|4||||||||
515|la cinta|20.073494264566335, -101.13678027450858|open|1063|guanajuato|troncal|4||||||||
515|la cinta|20.073494264566335, -101.13678027450858|open|1064|guanajuato|troncal|4||||||||
515|la cinta|20.073494264566335, -101.13678027450858|open|1065|guanajuato|troncal|4||||||||
516|cuitzeo|19.968374263210784, -101.1619709589608|open||michoacan|entronque|1|ticket|||||||
516|cuitzeo|19.96831586894961, -101.16206991848368|open|1058|michoacan|entronque|1||43D||||||
516|cuitzeo|19.96886044342895, -101.15967126341076|open||michoacan|entronque|1|ticket|||||||
516|cuitzeo|19.968928509069038, -101.1597450241578|open|1058|michoacan|entronque|1||43D||||||
517|la cinta|20.077505375275674, -101.13779386528905|open|1059|guanajuato|entronque|1||43D||||||
517|la cinta|20.077505375275674, -101.13779386528905|open|1064|guanajuato|entronque|1||||||||
517|la cinta|20.077505375275674, -101.13779386528905|open|1065|guanajuato|entronque|1||||||||
1002|vía atlixcayotl|19.003927491774967, -98.27266874132327|open|1337|puebla|troncal|8||438D (puebla atlixco)||||||
1005|santa ana|30.593605030395324, -111.51849090106008|open|1342|sonora|troncal|6||2 santa ana-altar||||||
1003|San luis rio colorado|32.491709027557654, -114.80886049172051|open|1338|sonora|troncal|5||2||||||
1020|san luis rio colorado II|32.45707572588469, -114.70138923845028|open|1356|sonora|entronque|3||||||||
1021|estacion doctor|32.375141903051095, -114.7606972591478|open|1357|sonora|troncal|4|$110 (autos)|3||||||
1019|nogales|31.25838242526108, -110.97471362406507|open|1355|sonora|troncal|8||15D||||||
1006|villa ahumada|30.437087967149225, -106.5218766044891|open|1343|chihuahua|troncal|6||45D||||||
1015|galeana|30.00432144140382, -107.24252575729135|open|1351|chihuahua|troncal|6||56D||||||
1012|ojo laguna|29.481682352092374, -106.4067331606081|open|1348|chihuahua|troncal|4||7D||||||
1013|cuahutémoc|28.327357410025662, -106.5503755085411|open|1349|chihuahua|troncal|6||16||||||
1011|sacramento|28.860226989097075, -106.21652591087548|open|1347|chihuahua|troncal|7||45D||||||
1008|saucillo|28.04639514914993, -105.32936473466903|open|1344|chihuahua|troncal|6||45D||||||
1009|camargo|27.730899758183725, -105.19771954102012|open|1345|chihuahua|troncal|6||45D||||||
1010|jiménez|27.244963784334544, -104.933297098061|open|1346|chihuahua|troncal|6||45D||||||
1014|savalza|27.082269429185967, -104.84153742390166|open|1350|chihuahua|troncal|6||49D||||||
1016|jerónimo|31.576852259899322, -106.6666867514863|open|1352|chihuahua|troncal|6||45D||||||
1017|ojinaga|29.05524800729837, -105.1049993182869|open|1353|chihuahua|troncal|6||80D||||||
1004|michac|19.861459624532184, -98.06073497874284|open|1340|puebla|troncal|4||119D||||||
1004|michac|19.863286204961728, -98.05627705190592|open|1341|puebla|entronque|3||||||||
937|huejotzingo|19.253616263645334, -98.44221943845149|open|1339|puebla|troncal|4||||||||
1018|zacatelco|19.211554392759968, -98.26491395571294|open|1354|tlaxcala|troncal|4||119D||||||
1018|zacatelco|19.214336762698522, -98.26676675991106|open|1354|tlaxcala|troncal|2||||||||
1018|zacatelco|19.213652577941033, -98.26626708854832|open|1354|tlaxcala|troncal|2||||||||
1018|zacatelco|19.212977265342055, -98.26580549869392|open|1354|tlaxcala|troncal|2||||||||
1018|zacatelco II|19.211451145684354, -98.26312955440767|open|1354|tlaxcala|entronque|3|Moto 18, auto 36, autobus 2,4 71, 5-9 ejes 107|119D-zacatelco-119D||||||
428|allende|18.147122277980056, -94.39695175315569|open|41|veracruz|troncal|8||||||||
212|mitla|16.90835636383644, -96.36115487153991|open|42|oaxaca|troncal|4||190D||||||
212|ENT. MITLA-LACHIXILA|16.924598206881765, -96.32698577635352|open|43|oaxaca|entronque|1||||||||
216|LACHIXILA-ENT. TEHUANTEPEC II|16.92398858629051, -96.32558146550427|open|44|oaxaca|entronque|1||||||||
89|tehuantepec|16.162143391868852, -95.28924619755911|open|45|oaxaca|troncal|4||185D (salina cruz- la ventosa)||||||
90|ixtepec|16.561143256646915, -95.13561459736289|open|46|oaxaca|troncal|4||185D||||||
90|ixtepec|16.56145262854458, -95.13425849001234|open|47|oaxaca|entronque|1||185D||||||
90|ixtepec|16.561787368330844, -95.13604155588975|open|48|oaxaca|entronque|1||185D||||||
90|ixtepec|16.561787368330844, -95.13604155588975|open|47|oaxaca|entronque|1||||||||
90|ixtepec|16.56104913329889, -95.13494075056983|open|48|oaxaca|entronque|1||185D||||||
22|alvarado|18.769898476834186, -95.7445876024632|open|49|veracruz|troncal|3||180||||||
63|tlacotalpan|18.704603664090417, -95.64130252436541|open|50|veracruz|troncal|2||175||||||
29|caracol|18.13308846385936, -96.13669223072705|open|51|oaxaca|troncal|2||175||||||
28|papaloapan|18.159577692849894, -96.09665304177997|open|52|oaxaca|troncal|4||145||||||
67|dovali|18.013332964899167, -94.39679731158314|open|53|veracruz|troncal|8||180D||||||
27|esperanza|18.870814851490334, -97.38589889324513|open|17|puebla|troncal|7||150D||||||
27|esperanza|18.871399219052073, -97.38567338770608|open|18|puebla|entronque|2||150D||||||
27|esperanza|18.87035487041231, -97.38614588587707|open|19|puebla|entronque|2||150D||||||
116|cuitlahuac|18.83949498940771, -96.74690721705157|open|20|veracruz|troncal|7||150D||||||
116|cuitlahuac|18.838665254881114, -96.73947809386286|open|21|veracruz|entronque|1||150D||||||
116|cuitlahuac|18.837526229361526, -96.73743818063578|open|22|veracruz|entronque|1||150D||||||
117|paso del toro|19.081702268139498, -96.19838628151443|open|23|veracruz|troncal|4||150D||||||
117|paso del toro|19.08164969824002, -96.19832601960958|open|24|veracruz|entronque|1||||||||
117|paso del toro|19.081790722647646, -96.19851493711064|open|24|veracruz|entronque|2||||||||
117|paso del toro|19.084700417713307, -96.19682549391152|open|25|veracruz|entronque|1||150D||||||
117|paso del toro|19.084124513844465, -96.19615515649755|open|25|veracruz|entronque|1||150D||||||
76|tehuacan|18.487150486189332, -97.45619740068673|open|26|puebla|troncal|4||135D||||||
76|tehuacan|18.487569919834275, -97.45691025503979|open|26|puebla|entronque|2||135D||||||
76|tehuacan|18.48668722353446, -97.45538407812037|open|26|puebla|entronque|2||135D||||||
77|miahuatlan|18.264684903781934, -97.31561885976765|open|27|puebla|troncal|3||135D||||||
77|miahuatlan|18.26400928798973, -97.31623644535418|open|27|puebla|entronque|2||135D||||||
77|miahuatlan|18.265165809253922, -97.31477894336719|open|27|puebla|entronque|2||135D||||||
78|suchixtlahuaca|17.725866774215437, -97.35294313658825|open|28|oaxaca|troncal|3||135D||||||
78|suchixtlahuaca|17.726049620901644, -97.35375972944408|open|29|oaxaca|entronque|2||135D||||||
78|suchixtlahuaca|17.726305025482105, -97.35193763046239|open|29|oaxaca|entronque|2||135D||||||
79|huitzo|17.27505522994611, -96.91526359287897|open|30|oaxaca|troncal|2||135D||||||
79|huitzo|17.275125270894435, -96.9151901309622|open|32|oaxaca|entronque|1||||||||
79|huitzo|17.275007305676862, -96.9152950564572|open|30|oaxaca|troncal|2||||||||
79|huitzo|17.274942856452824, -96.91536993900539|open|31|oaxaca|entronque|1||||||||
79|huitzo|17.278710931524284, -96.91461913665698|open|32|oaxaca|entronque|1||135D||||||
79|huitzo|17.278710931524284, -96.91461913665698|open|31|oaxaca|entronque|1||||||||
225|barranca larga|16.4695320165017, -96.7447049908951|open|33|oaxaca|troncal|6||175D||||||
226|ventanilla|15.907385393191232, -96.92794717857007|open|34|oaxaca|troncal|6||175D||||||
118|cosamaloapan|18.335138024828684, -95.82221288931612|open|35|veracruz|troncal|5||145D||||||
118|cosamaloapan|18.33496299408665, -95.82232867016222|open|36|veracruz|entronque|1||||||||
118|cosamaloapan|18.335223203345272, -95.82217481282329|open|37|veracruz|entronque|1||||||||
119|acayucan (sayula)|17.910088565003452, -94.93729444691768|open|38|veracruz|troncal|||145D||||||
119|acayucan (sayula)|17.91080378674099, -94.93681715054122|open|40|veracruz|entronque|2||145D||||||
119|acayucan (sayula)|17.90956688965222, -94.9378505668816|open|39|veracruz|entronque|1||145D||||||
119|acayucan (sayula)|17.90974249267212, -94.93730615838007|open|40|veracruz|entronque|2||||||||
99|Refinería lazaro cárdenas|18.015116142260688, -94.45376574246976|open|1371|veracruz|entronque|2||180D||||||
60|rodolfo robles|14.677036334963717, -92.14969824249802|open|1374|chiapas|troncal|2||||||||
85|suchiate II|14.70218664930069, -92.15139195777353|open|1376|chiapas|troncal|4||2||||||
1022|puente colombia|27.697374137211828, -99.74778841810621|open|1358|nuevo leon|troncal|7||puente||||||
1023|puente anzalduas|26.109704755804398, -98.34489682024125|open|1359|tamaulipas|troncal|4||||||||
1024|puente coatzacoalcos|18.11516410085257, -94.41087278488928|closed||veracruz|troncal|7||||||||
1025|puente ignacio chávez|17.973337922894455, -102.19576323640165|closed||michoacan|troncal|||||||||
1026|guadalupe|31.411906057524156, -106.19554819985964|open|1362|chihuahua|troncal|5||libramiento de ciudad juarez||||||
1027|puente guadalupe tornillo|31.431026810212938, -106.15169349709106|open|1363|chihuahua|troncal|4||||||||
1028|puente lerdo-stanton|31.74655790628881, -106.48216578803022|open|1364|chihuahua|troncal|2||||||||
1029|puente josé lópez portillo|20.930077128775718, -97.68070867063416|open|1365|veracruz|troncal|4||||||||
1030|puente la unidad|18.78552715534909, -91.49486877982353|open|1366|campeche|troncal|2||||||||
66|puente laredo I|27.498588024321077, -99.50741284517355|open|1367|tamaulipas|troncal|2||||||||
46|puente libre comercio|26.021625856783977, -97.73879648386234|open|1368|tamaulipas|troncal|3||||||||
1032|puente nuevo laredo iii|27.595096207338816, -99.5415178899868|open|1369|tamaulipas|troncal|5||||||||
1033|puente paso del norte|31.74590805171759, -106.48642661061412|open|1370|chihuahua|troncal|2||||||||
|puente albatros|17.9406605480882, -102.18800974908346|open||michoacan|troncal|4||||||||
1034|puente rio bravo-donna|26.05935477361723, -98.08018613300814|open|1373|tamaulipas|troncal|3||||||||
1035|puente san miguel|25.976339937564482, -109.03356353068048|open|1375|sinaloa|troncal|4||||||||
1036|puente zaragoza-ysleta|31.671026235025284, -106.34020578274493|open|1377|chihuahua|troncal|3||||||||
45|fortin|18.90703063377368, -97.01125072608713|closed|1378|veracruz|troncal|||150D||||||
45|fortin|18.90703063377368, -97.01125072608713|closed|1379|veracruz|entronque|||||||||
1038|puente el prieto|22.20334262325166, -97.93743420014539|open|1383|veracruz|troncal|4||||||||
1039|la rumorosa|32.56267573086791, -116.04793581314304|open|1384|baja california|troncal|5||||||||
1039|la rumorosa|32.55584703668523, -116.03649197659311|open|1384|baja california|troncal|5||2D||||||
1040|Chilpancingo-tixtla|17.608032305771125, -99.50959853228049|open|1385|guerrero|troncal|4||93D||||||
1041|mofin chavez|23.177937723421824, -102.82869108608446|open|1386|zacatecas|troncal|6||45D||||||
1042|calera|22.941852910186196, -102.6898648491811|open|1387|zacatecas|troncal|6||45D||||||
1043|vetagrande|22.847053541371594, -102.56331543839086|open|1388|zacatecas|troncal|6||45D||||||
1043|vetagrande aux.1|22.846729179454588, -102.56702270691699|open|1388|zacatecas|entronque|1||45D||||||
1043|vetagrande aux.2|22.846376155278673, -102.5669998366264|open|1388|zacatecas|entronque|1||45D||||||
1044|felipe carrillo puerto|19.59038768114135, -88.0712857740722|open|1389|quintana roo|troncal|7||||||||
1044|felipe carrillo puerto aux. 1|19.587657509496516, -88.07045984305593|open|1390|quintana roo|entronque|2||||||||
1044|felipe carrillo puerto aux. 2|19.58884792061388, -88.07274606869495|open|1391|quintana roo|entronque|2||||||||
