index,tollbooth_name,direction,road,km,tdpa,M,A,AR,B,C2,C3,C4,C5,C6,C7,C8,C9,VNC,vta,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
233-03,tula ii,jilotepec-tula ii,m40d,70.000,222,1.3,93.3,0.2,0.6,2.8,0.3,0.0,0.4,0.2,0.0,0.0,0.0,0.9,"80,966",7.6,7.1,8.4,8.1,8.8,8.5,9.0,8.3,6.5,8.7,9.1,9.9
233-04,tula ii,querétaro-tula ii,m40d,70.000,295,0.6,87.5,0.3,0.1,2.6,2.8,0.2,1.4,0.6,0.0,0.0,0.2,3.7,"107,587",7.0,6.9,8.6,8.1,8.3,8.1,9.0,8.4,7.3,9.1,9.2,10.0
233-05,tula ii,tula i-tula ii,m40d,70.000,288,0.9,70.2,0.5,0.1,5.8,2.7,0.9,7.4,3.6,0.0,0.0,0.1,7.8,"105,118",9.0,8.6,9.0,8.6,7.5,7.5,7.3,6.9,11.7,7.8,7.6,8.5
233-06,tula ii,atitalaquia-tula ii,m40d,70.000,108,0.7,51.1,0.3,0.0,2.4,3.0,12.9,12.4,11.8,0.0,0.0,0.0,5.4,"39,517",9.4,7.7,9.5,9.3,9.4,9.6,9.4,6.8,8.7,7.2,6.2,6.8
233-07,tula ii,apaxco-tula ii,m40d,70.000,6,1.9,81.9,0.4,0.1,2.3,4.6,0.9,0.0,0.0,0.0,0.0,0.0,7.9,775,"","","","","","","","",1.9,33.5,32.0,32.6
233-08,tula ii,ajoloapan-tula ii,m40d,70.000,8,0.6,67.3,0.4,0.1,3.5,1.1,0.3,7.5,2.3,0.0,0.0,0.0,16.9,"2,898",8.5,7.4,7.7,9.6,8.6,8.0,8.6,7.6,9.0,7.1,8.9,9.0
233-09,tula ii,pachuca-tula ii,m40d,70.000,82,0.5,84.6,0.3,0.1,1.4,0.7,1.2,1.4,1.2,0.0,0.0,0.1,8.5,"29,969",6.8,7.5,9.2,7.7,8.1,7.9,8.3,7.7,9.3,8.8,9.3,9.4
233-10,tula ii,tulancingo-tula ii,m40d,70.000,12,0.3,85.8,0.9,0.1,3.1,4.0,1.6,1.1,0.9,0.0,0.0,0.6,1.6,"4,562",9.4,6.9,9.6,8.5,7.9,7.9,8.2,7.3,6.7,7.9,10.3,9.4
233-11,tula ii,sahagún-tula ii,m40d,70.000,1,0.3,88.4,0.3,0.0,1.4,1.4,0.0,4.2,0.6,0.0,0.0,2.0,1.4,353,6.2,7.1,6.8,7.4,3.7,4.0,5.4,17.6,11.6,7.9,13.9,8.4
233-12,tula ii,calpulalpan-tula ii,m40d,70.000,2,0.2,87.7,1.6,0.0,0.4,1.9,0.7,3.3,0.5,0.0,0.0,0.2,3.5,569,7.4,3.7,8.3,6.0,8.8,7.7,9.3,11.4,8.3,8.3,10.5,10.3
233-13,tula ii,sanctórum-tula ii,m40d,70.000,5,0.6,88.4,1.3,0.2,1.2,2.0,1.7,1.7,1.3,0.1,0.0,0.9,0.6,"1,835",10.2,4.4,8.6,6.2,6.6,6.2,8.0,9.8,7.6,9.3,13.0,10.1
233-14,tula ii,san martín texmelucan-tula ii,m40d,70.000,23,0.4,50.3,0.3,0.3,3.4,3.2,0.2,3.1,0.6,0.0,0.0,0.9,37.3,"8,539",8.5,7.2,9.9,8.0,8.2,7.0,7.3,6.7,7.0,8.7,10.8,10.7
234-01,tula i,atlacomulco-tula i,m40d,80.000,239,0.3,37.2,0.2,0.7,3.4,6.0,2.8,12.6,3.5,1.7,0.4,14.9,16.3,"87,206",7.7,6.5,8.4,8.9,9.4,8.8,8.9,7.7,6.8,8.0,8.9,10.0
234-02,tula i,acambay-tula i,m40d,80.000,25,0.6,76.8,0.6,0.3,6.8,4.3,1.7,5.8,1.1,0.0,0.0,1.0,1.0,"9,117",7.1,7.1,9.0,9.0,8.1,7.8,8.5,7.3,6.9,8.9,9.0,11.3
234-03,tula i,jilotepec-tula i,m40d,80.000,247,1.0,75.5,0.5,1.9,9.2,5.7,0.5,4.3,0.5,0.2,0.0,0.2,0.5,"90,038",7.1,6.5,8.4,8.2,8.9,8.3,8.7,7.9,8.0,8.8,9.0,10.2
234-04,tula i,querétaro-tula i,m40d,80.000,557,0.3,55.7,0.5,0.7,4.4,5.9,1.6,11.9,3.8,1.2,0.1,12.6,1.3,"203,323",6.9,6.8,8.3,8.0,8.5,8.4,8.7,8.2,8.5,8.9,8.8,10.0
234-05,tula i,tula ii-tula i,m40d,80.000,252,1.3,67.9,0.5,0.1,6.2,3.6,0.1,3.6,9.7,0.0,0.0,0.3,6.7,"92,053",6.9,6.6,7.8,7.7,8.2,8.1,8.1,7.7,12.2,9.0,8.2,9.5
234-06,tula i,atitalaquia-tula i,m40d,80.000,635,0.9,84.8,0.2,0.3,4.3,3.9,0.7,1.2,1.2,0.0,0.0,0.5,2.0,"231,868",8.9,6.7,7.4,8.2,8.8,8.5,9.2,8.6,8.2,8.1,8.4,9.0
234-07,tula i,apaxco-tula i,m40d,80.000,106,1.3,94.7,0.2,0.0,2.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,"12,956","","","","","","","","",1.3,26.8,32.0,39.9
234-08,tula i,ajoloapan-tula i,m40d,80.000,106,1.5,77.5,0.4,0.1,11.8,4.6,0.5,0.7,0.1,0.0,0.0,0.1,2.7,"38,847",7.2,7.3,8.6,8.8,8.7,7.9,8.4,8.0,8.2,8.7,8.6,9.6
234-09,tula i,pachuca-tula i,m40d,80.000,954,0.5,86.9,0.2,0.3,4.5,1.6,0.3,1.9,0.6,0.0,0.0,1.5,1.7,"348,242",6.7,6.6,7.9,8.0,8.7,8.3,8.7,8.3,8.9,9.1,9.1,9.7
234-10,tula i,tulancingo-tula i,m40d,80.000,177,0.5,69.2,0.4,0.2,4.1,4.2,1.0,4.3,5.3,0.3,0.1,9.7,0.7,"64,644",7.0,6.0,7.6,8.1,8.5,8.8,9.5,8.8,7.7,8.4,9.2,10.4
234-11,tula i,sahagún-tula i,m40d,80.000,12,0.3,57.4,0.5,0.1,5.1,5.8,1.1,18.0,1.3,0.5,0.1,8.3,1.5,"4,550",7.1,7.4,7.7,8.2,9.1,8.0,8.9,9.3,8.9,9.8,8.0,7.6
234-12,tula i,calpulalpan-tula i,m40d,80.000,16,0.3,62.4,0.6,0.1,6.6,4.8,2.2,8.9,2.1,0.1,0.0,8.3,3.6,"5,930",7.7,6.9,8.4,8.8,8.8,7.7,7.9,7.6,7.3,9.4,9.7,9.8
234-13,tula i,sanctórum-tula i,m40d,80.000,54,0.4,54.6,0.4,0.3,3.4,4.5,3.6,8.8,8.5,1.7,0.1,13.4,0.3,"19,680",6.6,5.7,7.7,7.8,7.7,7.7,8.3,8.6,7.9,9.9,10.0,12.1
234-14,tula i,san martín texmelucan-tula i,m40d,80.000,228,0.2,39.1,0.1,0.8,3.0,3.3,2.3,12.0,6.0,0.5,0.4,23.6,8.7,"83,144",8.0,6.8,8.6,8.1,8.8,8.1,9.0,9.0,7.5,8.2,8.6,9.3
235-01,atitalaquia,atlacomulco-atitalaquia,m40d,88.000,55,0.3,40.9,0.3,0.4,2.7,11.9,14.2,13.5,4.8,0.8,0.1,5.6,4.5,"20,186",7.1,6.7,9.1,9.0,10.1,10.3,9.0,7.6,7.2,7.7,7.8,8.4
235-02,atitalaquia,acambay-atitalaquia,m40d,88.000,9,0.1,58.6,0.8,0.3,3.4,10.1,3.8,8.5,10.8,1.0,0.1,0.8,1.7,"3,347",7.3,7.9,10.1,9.9,10.0,8.5,8.6,8.8,7.8,7.6,6.9,6.6
235-03,atitalaquia,jilotepec-atitalaquia,m40d,88.000,76,0.6,62.1,0.5,0.3,4.1,6.4,4.4,5.4,14.5,0.2,0.1,0.6,0.8,"27,661",7.3,8.0,9.1,8.8,9.2,8.4,8.6,8.2,7.6,7.8,8.1,8.9
235-04,atitalaquia,querétaro-atitalaquia,m40d,88.000,225,0.2,46.4,0.4,0.2,3.2,7.9,5.2,14.3,9.2,0.7,0.1,11.6,0.6,"82,243",7.4,7.1,8.2,8.2,8.8,9.0,9.1,8.5,8.4,8.4,8.0,8.9
235-05,atitalaquia,tula ii-atitalaquia,m40d,88.000,102,0.7,47.6,0.3,0.0,3.1,2.6,0.1,4.9,36.1,0.0,0.0,0.0,4.6,"37,059",9.0,7.5,9.5,9.3,9.6,9.8,9.6,6.7,8.7,7.1,6.1,7.1
235-06,atitalaquia,tula i-atitalaquia,m40d,88.000,630,0.8,84.6,0.2,1.1,3.5,3.6,0.4,1.6,1.3,0.0,0.0,0.6,2.3,"229,892",9.1,7.1,7.8,8.4,8.8,8.3,8.8,8.4,8.2,8.0,8.1,9.0
235-07,atitalaquia,apaxco-atitalaquia,m40d,88.000,93,1.3,95.7,0.3,0.0,2.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,"11,286","","","","","","","","",1.2,28.4,28.5,41.9
235-08,atitalaquia,ajoloapan-atitalaquia,m40d,88.000,105,2.8,83.6,0.4,0.1,5.5,3.1,0.2,0.4,0.1,0.0,0.0,0.1,3.7,"38,400",7.1,7.0,9.0,8.8,8.7,7.9,8.5,8.4,8.1,8.9,8.4,9.2
235-09,atitalaquia,pachuca-atitalaquia,m40d,88.000,610,0.6,86.4,0.2,1.3,3.6,2.0,1.0,2.2,0.8,0.0,0.0,0.5,1.4,"222,770",7.1,7.0,8.4,8.0,8.8,8.3,8.7,8.4,8.5,8.9,8.7,9.2
235-10,atitalaquia,tulancingo-atitalaquia,m40d,88.000,127,0.4,67.1,0.3,0.1,3.4,4.5,4.5,5.5,8.9,0.2,0.0,4.5,0.6,"46,311",7.5,7.2,8.8,8.0,8.8,8.2,9.5,8.7,7.9,8.3,8.4,8.7
235-11,atitalaquia,sahagún-atitalaquia,m40d,88.000,9,0.4,70.8,0.5,0.1,6.1,5.7,1.0,7.4,4.5,0.0,0.0,2.9,0.6,"3,389",7.8,8.4,10.1,9.6,8.6,9.2,8.4,8.3,8.1,7.5,6.8,7.2
235-12,atitalaquia,calpulalpan-atitalaquia,m40d,88.000,11,0.7,66.7,0.4,0.0,4.2,3.4,4.3,13.9,3.1,0.1,0.0,2.0,1.2,"3,849",7.7,6.5,8.9,8.4,8.2,8.0,7.1,8.8,8.4,8.9,9.4,9.7
235-13,atitalaquia,sanctórum-atitalaquia,m40d,88.000,45,0.3,51.7,0.4,0.1,2.1,5.5,5.0,9.6,9.2,0.9,0.0,15.0,0.2,"16,556",7.1,5.9,7.9,7.8,9.3,8.6,8.4,8.6,7.8,9.0,9.4,10.2
235-14,atitalaquia,san martín texmelucan-atitalaquia,m40d,88.000,100,0.3,51.6,0.2,0.3,3.4,7.8,5.4,10.2,3.8,2.1,0.6,11.3,3.0,"36,355",7.8,6.6,9.0,8.2,9.1,8.2,8.7,8.0,7.9,8.4,8.7,9.4
236-01,apaxco,atlacomulco-apaxco,m40d,99.500,9,0.3,86.9,0.4,0.0,1.3,7.0,0.9,0.5,0.2,0.0,0.0,0.1,2.4,"1,085","","","","","","","","",2.8,27.0,34.9,35.3
236-02,apaxco,acambay-apaxco,m40d,99.500,2,0.8,85.0,0.8,0.0,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,11.8,245,"","","","","","","","",11.4,27.3,33.5,27.8
236-03,apaxco,jilotepec-apaxco,m40d,99.500,12,1.5,90.7,0.5,0.0,1.8,4.2,0.4,0.0,0.5,0.1,0.0,0.3,0.0,"1,516","","","","","","","","",1.5,26.6,34.4,37.5
236-04,apaxco,querétaro-apaxco,m40d,99.500,31,1.0,88.9,0.5,0.0,1.4,4.6,0.9,0.6,0.7,0.3,0.1,0.8,0.2,"3,769","","","","","","","","",1.5,29.5,30.0,39.0
236-05,apaxco,tula ii-apaxco,m40d,99.500,5,0.9,89.1,0.6,0.0,1.8,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.4,667,"","","","","","","","",1.5,29.2,33.6,35.7
236-06,apaxco,tula i-apaxco,m40d,99.500,108,1.2,90.5,0.2,0.0,3.8,1.8,0.0,0.1,0.0,0.0,0.0,0.0,2.4,"13,220","","","","","","","","",3.4,27.1,31.6,37.9
236-07,apaxco,atitalaquia-apaxco,m40d,99.500,67,1.3,94.3,0.3,0.0,3.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,"8,129","","","","","","","","",0.1,8.0,32.0,59.9
236-08,apaxco,ajoloapan-apaxco,m40d,99.500,57,2.8,94.2,0.2,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8,"6,993","","","","","","","","",2.8,53.6,26.4,17.2
236-09,apaxco,pachuca-apaxco,m40d,99.500,190,0.5,95.2,0.1,0.0,1.5,1.4,0.0,0.2,0.0,0.0,0.0,0.0,1.1,"23,210","","","","","","","","",1.6,29.2,32.8,36.4
236-10,apaxco,tulancingo-apaxco,m40d,99.500,23,0.8,89.7,0.3,0.0,2.7,4.3,1.0,0.4,0.4,0.0,0.0,0.0,0.4,"2,784","","","","","","","","",1.5,25.3,35.5,37.7
236-11,apaxco,sahagún-apaxco,m40d,99.500,3,0.6,89.8,0.6,0.0,2.5,1.9,0.0,0.6,0.0,0.0,0.0,0.0,4.0,322,"","","","","","","","",2.5,34.2,30.7,32.6
236-12,apaxco,calpulalpan-apaxco,m40d,99.500,2,0.8,80.2,0.4,0.8,5.1,8.3,1.2,0.4,1.2,0.0,0.0,0.4,1.2,253,"","","","","","","","",2.8,30.8,28.5,37.9
236-13,apaxco,sanctórum-apaxco,m40d,99.500,7,0.1,91.7,0.7,0.1,1.0,2.9,1.6,1.0,0.7,0.0,0.0,0.2,0.0,882,"","","","","","","","",1.4,26.5,31.5,40.6
236-14,apaxco,san martín texmelucan-apaxco,m40d,99.500,31,0.5,47.1,0.2,0.1,0.5,4.6,0.3,0.3,0.1,0.1,0.0,0.1,46.1,"3,726","","","","","","","","",3.3,31.3,31.5,33.9
237-01,ajoloapan,atlacomulco-ajoloapan,m40d,110.000,17,0.7,68.2,0.4,0.5,7.5,2.8,0.9,3.3,0.7,0.0,0.0,0.6,14.4,"6,243",7.4,6.4,8.0,8.1,8.4,8.1,8.5,8.4,9.3,8.2,8.7,10.5
237-02,ajoloapan,acambay-ajoloapan,m40d,110.000,5,0.3,89.8,0.2,0.2,6.2,1.8,0.2,0.8,0.1,0.0,0.0,0.0,0.4,"1,702",7.3,6.6,7.8,8.5,8.8,9.8,8.3,9.0,7.5,8.1,8.8,9.5
237-03,ajoloapan,jilotepec-ajoloapan,m40d,110.000,16,1.7,88.6,0.6,0.1,4.3,2.6,0.4,1.2,0.3,0.0,0.0,0.0,0.2,"5,857",7.8,6.1,8.5,9.5,9.4,8.3,8.7,8.1,7.9,8.3,7.9,9.5
237-04,ajoloapan,querétaro-ajoloapan,m40d,110.000,58,0.5,74.3,0.6,1.6,5.6,4.9,1.4,9.5,0.6,0.0,0.0,0.7,0.3,"21,247",6.8,6.9,8.2,8.1,9.0,8.6,9.0,8.4,8.5,8.5,8.3,9.7
237-05,ajoloapan,tula ii-ajoloapan,m40d,110.000,7,2.9,69.8,0.6,0.1,4.6,1.0,0.0,6.8,10.1,0.0,0.0,0.0,4.1,"2,725",8.3,6.5,9.0,9.7,8.6,8.1,8.4,7.2,9.0,7.7,8.5,9.0
237-06,ajoloapan,tula i-ajoloapan,m40d,110.000,119,1.2,81.8,0.4,0.1,8.5,4.9,0.4,0.7,0.2,0.0,0.0,0.1,1.7,"43,539",7.6,7.6,8.9,8.9,9.1,8.1,8.4,8.1,8.0,8.0,8.4,8.9
237-07,ajoloapan,atitalaquia-ajoloapan,m40d,110.000,103,3.2,84.1,0.4,0.1,5.2,2.2,0.1,0.3,0.1,0.0,0.0,0.1,4.2,"37,576",6.9,7.1,9.0,8.9,8.8,7.9,8.7,8.5,8.2,8.5,8.1,9.4
237-08,ajoloapan,apaxco-ajoloapan,m40d,110.000,25,5.6,88.7,0.3,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,"3,034","","","","","","","","",2.2,29.4,32.0,36.4
237-09,ajoloapan,pachuca-ajoloapan,m40d,110.000,398,0.9,85.6,0.4,0.2,3.4,4.0,0.6,1.8,1.4,0.0,0.0,0.1,1.6,"145,222",7.1,6.8,8.3,8.1,9.1,8.4,9.0,9.0,9.0,8.6,7.9,8.7
237-10,ajoloapan,tulancingo-ajoloapan,m40d,110.000,85,0.4,69.7,0.5,0.1,4.6,6.9,5.8,5.1,4.5,0.1,0.0,0.4,1.9,"31,030",7.3,7.0,8.9,8.4,9.2,8.1,8.6,8.1,8.0,8.2,8.6,9.6
237-11,ajoloapan,sahagún-ajoloapan,m40d,110.000,8,0.4,64.0,0.3,0.1,2.6,8.7,1.1,6.3,10.5,0.0,0.0,0.4,5.6,"3,101",8.4,7.9,8.1,8.5,9.2,8.1,10.0,10.1,8.2,7.2,6.9,7.4
237-12,ajoloapan,calpulalpan-ajoloapan,m40d,110.000,9,0.6,48.4,0.5,0.0,3.2,7.8,13.8,15.9,8.1,0.0,0.0,1.2,0.5,"3,130",8.0,6.1,9.5,8.6,8.8,8.8,8.9,8.9,7.9,7.6,8.5,8.4
237-13,ajoloapan,sanctórum-ajoloapan,m40d,110.000,28,0.1,53.3,0.4,0.3,2.1,7.8,9.8,13.4,10.0,0.1,0.0,2.5,0.2,"10,258",7.6,6.7,7.7,8.6,9.2,8.0,8.4,8.8,6.8,8.5,8.9,10.8
237-14,ajoloapan,san martín texmelucan-ajoloapan,m40d,110.000,55,0.4,50.9,0.3,0.9,3.0,6.2,4.3,15.3,4.0,0.3,0.0,4.2,10.2,"19,897",8.0,7.3,8.4,8.6,9.4,7.9,8.7,8.1,8.0,7.8,7.9,9.9
238-01,pachuca,atlacomulco-pachuca,m40d,129.000,268,0.7,65.9,0.3,0.6,4.9,5.3,1.0,8.0,2.5,0.2,0.0,4.2,6.4,"97,726",7.3,6.5,7.8,7.8,8.2,8.1,8.6,8.0,8.2,9.3,9.1,11.1
238-02,pachuca,acambay-pachuca,m40d,129.000,23,0.3,86.0,0.4,0.3,4.2,4.4,0.7,3.1,0.4,0.0,0.0,0.1,0.1,"8,404",7.8,6.3,7.5,7.5,8.4,9.2,8.5,8.3,7.1,9.9,9.0,10.5
238-03,pachuca,jilotepec-pachuca,m40d,129.000,98,0.4,86.6,0.4,0.1,5.9,3.3,0.4,2.2,0.2,0.0,0.0,0.1,0.4,"35,821",7.0,6.5,7.9,8.0,9.2,8.4,8.6,8.5,7.9,9.2,8.8,10.0
238-04,pachuca,querétaro-pachuca,m40d,129.000,907,0.4,67.7,0.4,1.0,6.0,4.3,0.9,11.8,2.9,0.1,0.0,3.9,0.6,"330,987",6.9,6.5,7.9,7.7,8.2,8.3,8.9,8.3,8.5,9.0,9.0,10.8
238-05,pachuca,tula ii-pachuca,m40d,129.000,79,0.7,89.2,0.3,0.1,2.4,0.5,0.1,0.5,2.0,0.0,0.0,0.1,4.1,"28,968",6.1,7.1,7.5,7.8,8.5,8.3,8.6,8.0,9.9,9.5,9.2,9.5
238-06,pachuca,tula i-pachuca,m40d,129.000,"1,004",0.5,87.5,0.2,0.2,4.1,1.6,0.3,1.7,1.0,0.0,0.0,1.3,1.6,"366,376",7.0,6.8,8.1,8.0,8.6,8.4,8.7,8.3,8.8,9.0,9.0,9.3
238-07,pachuca,atitalaquia-pachuca,m40d,129.000,593,0.6,87.2,0.2,0.3,3.4,2.6,0.3,1.3,2.3,0.0,0.0,0.4,1.4,"216,381",7.1,7.0,8.2,8.1,8.7,8.3,8.6,8.4,8.7,9.0,8.8,9.1
238-08,pachuca,apaxco-pachuca,m40d,129.000,182,0.6,95.2,0.1,0.0,1.5,1.4,0.0,0.0,0.1,0.0,0.0,0.0,1.1,"22,204","","","","","","","","",1.4,28.6,32.8,37.2
238-09,pachuca,ajoloapan-pachuca,m40d,129.000,395,0.8,85.7,0.4,0.3,3.2,3.7,0.7,1.6,1.9,0.0,0.0,0.1,1.6,"144,335",7.1,6.9,8.3,8.1,9.2,8.4,9.0,9.1,9.0,8.4,7.9,8.6
238-10,pachuca,tulancingo-pachuca,m40d,129.000,646,0.7,81.2,0.3,0.4,4.2,3.6,0.7,3.6,1.6,0.0,0.0,2.5,1.2,"235,888",7.3,6.7,8.0,8.2,8.7,8.0,8.3,8.4,8.0,8.9,9.4,10.1
238-11,pachuca,sahagún-pachuca,m40d,129.000,99,0.4,48.1,0.1,0.1,5.2,9.8,0.9,18.0,8.0,0.1,0.0,8.2,1.1,"36,018",6.5,6.8,7.3,7.0,8.1,8.3,8.5,9.3,9.2,10.6,9.6,8.8
238-12,pachuca,calpulalpan-pachuca,m40d,129.000,80,0.5,65.8,0.4,0.1,4.5,4.9,1.3,13.0,4.7,0.2,0.0,2.1,2.5,"29,133",7.6,7.5,8.5,7.8,8.6,8.1,8.5,8.5,8.3,8.7,8.5,9.4
238-13,pachuca,sanctórum-pachuca,m40d,129.000,289,0.4,63.6,0.3,0.6,3.6,5.2,1.6,13.7,4.9,0.4,0.0,5.5,0.2,"105,665",7.7,6.8,8.2,8.0,8.4,8.0,8.7,8.8,8.0,8.8,8.9,9.7
238-14,pachuca,san martín texmelucan-pachuca,m40d,129.000,623,0.5,59.3,0.3,0.7,4.5,5.7,0.9,15.3,4.2,0.3,0.1,7.8,0.4,"227,574",7.2,6.5,8.1,8.1,8.5,8.4,8.9,8.5,8.0,8.8,8.8,10.2
239-01,tulancingo,atlacomulco-tulancingo,m40d,153.000,180,0.4,60.2,0.4,1.2,4.5,5.6,2.2,7.8,2.4,0.7,0.1,8.5,6.0,"65,767",7.8,7.0,8.4,7.8,8.3,8.2,9.0,8.0,7.4,8.4,9.1,10.6
239-02,tulancingo,acambay-tulancingo,m40d,153.000,14,0.2,77.4,0.8,0.1,4.2,9.5,1.0,4.4,0.8,0.1,0.0,1.4,0.1,"5,268",8.0,7.0,9.7,8.3,8.3,6.7,8.5,7.5,6.7,9.7,9.4,10.2
239-03,tulancingo,jilotepec-tulancingo,m40d,153.000,52,0.4,83.0,0.6,0.1,7.1,2.9,0.8,2.3,0.5,0.7,0.0,1.5,0.1,"19,038",7.5,6.4,9.0,8.8,8.8,8.3,9.3,8.4,7.2,8.9,8.5,8.9
239-04,tulancingo,querétaro-tulancingo,m40d,153.000,553,0.3,63.0,0.6,1.4,3.8,5.8,1.4,10.3,3.9,0.4,0.1,8.9,0.1,"201,762",7.1,6.4,8.0,7.8,8.3,8.1,9.5,8.5,7.8,9.1,8.7,10.7
239-05,tulancingo,tula ii-tulancingo,m40d,153.000,11,0.6,86.6,0.8,0.2,7.2,1.7,0.6,0.4,0.6,0.0,0.0,0.3,1.0,"4,157",7.1,6.4,7.6,8.1,8.7,8.1,9.3,7.9,8.6,9.9,8.9,9.4
239-06,tulancingo,tula i-tulancingo,m40d,153.000,197,0.5,64.3,0.3,0.2,3.8,3.8,1.7,6.7,2.9,2.6,0.2,12.5,0.5,"71,732",6.9,6.1,7.6,8.0,8.7,8.5,9.3,8.6,7.9,9.2,9.5,9.7
239-07,tulancingo,atitalaquia-tulancingo,m40d,153.000,117,0.4,68.1,0.3,0.1,3.5,3.8,3.5,7.0,8.4,0.4,0.0,4.0,0.5,"42,677",7.3,7.1,8.7,8.1,8.9,8.4,9.3,8.5,7.9,8.8,8.5,8.5
239-08,tulancingo,apaxco-tulancingo,m40d,153.000,21,0.8,89.3,0.2,0.0,2.9,4.1,0.2,0.1,0.6,0.0,0.0,0.0,1.8,"2,566","","","","","","","","",2.5,25.9,35.5,36.1
239-09,tulancingo,ajoloapan-tulancingo,m40d,153.000,76,0.3,69.7,0.4,0.3,5.7,6.9,2.4,3.0,7.8,0.1,0.0,1.0,2.4,"27,780",7.3,7.0,8.9,8.6,9.8,8.5,9.1,8.4,7.7,7.7,8.7,8.3
239-10,tulancingo,pachuca-tulancingo,m40d,153.000,672,0.7,81.5,0.3,0.4,4.0,3.6,0.8,4.3,0.9,0.1,0.0,2.4,1.0,"245,384",7.3,6.9,8.6,8.4,8.7,8.0,8.7,8.1,8.0,9.3,9.3,8.7
239-11,tulancingo,sahagún-tulancingo,m40d,153.000,229,0.3,49.9,0.1,0.5,4.7,4.4,0.5,21.6,2.6,0.1,0.2,12.5,2.6,"83,750",7.5,7.3,8.2,8.4,8.6,8.4,8.5,8.5,8.1,9.3,9.3,7.9
239-12,tulancingo,calpulalpan-tulancingo,m40d,153.000,139,0.5,66.5,0.5,0.2,5.9,6.8,0.9,9.8,3.0,0.2,0.0,3.4,2.3,"50,843",7.1,6.7,8.3,7.8,8.5,8.8,8.7,8.5,8.7,8.9,9.8,8.2
239-13,tulancingo,sanctórum-tulancingo,m40d,153.000,786,0.3,60.4,0.2,0.4,4.5,4.5,1.3,13.1,6.0,0.3,0.0,8.7,0.3,"286,762",7.0,6.4,7.7,7.8,8.2,8.3,8.9,8.4,8.3,9.5,9.7,9.8
239-14,tulancingo,san martín texmelucan-tulancingo,m40d,153.000,"1,636",0.4,57.6,0.2,1.7,5.3,4.9,0.8,16.4,4.5,0.4,0.1,6.8,0.9,"597,002",7.0,6.6,8.1,8.0,8.3,8.3,8.9,8.3,8.1,9.3,9.2,9.9
240-01,sahagún,atlacomulco-sahagún,m40d,165.000,25,0.3,27.4,0.2,0.4,5.6,2.3,1.6,20.4,2.5,2.0,0.2,31.5,5.6,"8,999",7.2,6.8,9.2,7.2,7.0,9.2,9.3,8.4,7.8,8.3,8.7,10.9
240-02,sahagún,acambay-sahagún,m40d,165.000,1,0.0,71.7,2.2,0.5,6.0,3.8,0.3,12.3,0.5,0.0,0.0,2.2,0.5,366,7.1,6.3,9.8,6.6,9.3,6.8,8.7,11.2,5.2,7.9,8.7,12.4
240-03,sahagún,jilotepec-sahagún,m40d,165.000,5,0.3,69.2,0.4,0.0,3.2,8.2,4.4,9.6,1.6,0.0,0.0,2.4,0.7,"1,825",7.9,7.0,7.4,7.6,8.2,9.3,9.5,8.7,9.2,7.8,8.6,8.8
240-04,sahagún,querétaro-sahagún,m40d,165.000,103,0.2,24.1,0.2,0.5,3.0,2.5,1.6,38.4,8.0,0.1,0.0,21.3,0.1,"37,729",6.2,6.1,7.2,7.1,7.5,9.1,9.7,9.2,9.4,9.2,8.8,10.5
240-05,sahagún,tula ii-sahagún,m40d,165.000,1,0.0,93.5,1.8,0.0,1.0,0.5,0.0,0.8,0.3,0.0,0.0,0.3,1.8,394,7.1,6.6,5.3,9.6,4.6,7.4,8.6,9.6,10.7,12.9,8.6,9.0
240-06,sahagún,tula i-sahagún,m40d,165.000,14,0.5,61.7,0.6,0.1,5.2,7.2,0.4,15.1,2.3,0.2,0.0,5.2,1.5,"4,967",7.3,6.7,8.7,7.7,7.9,8.0,9.2,9.1,8.1,9.4,8.5,9.4
240-07,sahagún,atitalaquia-sahagún,m40d,165.000,10,0.4,75.5,0.4,0.1,5.4,5.7,0.6,3.5,5.4,0.1,0.0,2.0,0.9,"3,591",7.4,8.1,9.8,8.5,9.1,8.2,8.0,8.5,8.0,8.7,7.5,8.2
240-08,sahagún,apaxco-sahagún,m40d,165.000,3,0.0,79.7,0.0,0.0,2.2,0.5,0.0,0.3,0.0,0.0,0.0,0.0,17.3,371,"","","","","","","","",5.1,32.1,31.5,31.3
240-09,sahagún,ajoloapan-sahagún,m40d,165.000,9,0.1,58.0,0.2,0.1,12.8,7.6,0.4,14.2,1.9,0.0,0.0,0.3,4.4,"3,325",8.0,7.2,8.7,8.7,9.3,8.5,9.3,10.1,7.8,6.8,7.4,8.2
240-10,sahagún,pachuca-sahagún,m40d,165.000,90,0.5,57.6,0.1,0.0,3.9,6.8,0.3,17.3,2.1,0.0,0.0,10.3,1.1,"32,676",7.3,6.8,7.8,7.5,8.4,8.8,8.8,8.6,8.5,9.2,9.2,9.1
